Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-1240.449	-1451.887	211.4381	0.6948087	4.696534	1.671583	2.631428
6	-1240.24	-1451.806	211.5663	0.8857461	4.696534	1.671583	2.432572
12	-1241.049	-1453.23	212.1806	0.7305334	7.194367	1.056574	2.058063
18	-1232.661	-1444.456	211.7955	0.890807	5.331009	1.096484	2.458716
24	-1240.049	-1450.975	210.9259	0.8703436	6.188397	2.328284	2.354287
30	-1235.407	-1447.327	211.9195	1.016132	4.606785	1.470809	2.23236
36	-1245.343	-1457.191	211.8475	0.8927189	4.773187	1.470809	2.326039
42	-1237.864	-1448.14	210.2759	0.7201801	4.998434	1.144616	3.504402
48	-1242.518	-1453.834	211.3163	0.776728	4.998434	1.144616	2.853083
54	-1242.026	-1454.323	212.2969	0.8682112	4.43164	1.151507	2.286783
60	-1254.341	-1464.847	210.506	0.6484059	3.966324	1.522338	3.41922
66	-1252.046	-1463.998	211.9523	0.9017148	4.811116	1.146164	2.415324
72	-1248.154	-1460.909	212.7554	1.181212	4.83348	1.345611	1.571215
78	-1242.272	-1454.896	212.6237	1.330224	4.83348	1.352739	1.554333
84	-1241.457	-1453.718	212.2612	1.133241	5.484934	1.352739	1.82533
90	-1249.297	-1461.749	212.4519	0.8612346	4.915929	2.028198	1.671087
96	-1239.586	-1451.356	211.7699	0.9872918	4.405551	2.06261	2.138294
102	-1248.801	-1460.651	211.8499	0.711149	3.929957	1.40928	2.633889
108	-1235.393	-1447.668	212.2743	1.044155	4.766478	1.164716	2.114809
114	-1241.978	-1453.227	211.2487	0.8730825	5.531236	1.639812	2.508897
120	-1240.565	-1451.877	211.3115	0.7794509	5.531236	1.639812	2.528095
126	-1234.743	-1447.069	212.3263	0.9939829	4.887525	1.090037	2.135376
132	-1235.384	-1447.285	211.9017	1.011678	4.887525	1.890106	2.007996
138	-1232.076	-1444.511	212.4346	1.130187	4.527814	1.362151	1.887565
144	-1236.763	-1448.587	211.8234	0.9254049	4.202789	1.62505	2.361481
150	-1228.98	-1440.503	211.5235	0.8003291	4.600159	1.649862	2.54003
156	-1226.753	-1438.841	212.0873	0.9219302	4.949658	1.496834	2.107165
162	-1232.319	-1444.248	211.9299	1.051283	5.708827	1.505208	1.987792
168	-1242.679	-1455.156	212.477	0.9302786	6.133973	0.9037393	1.987792
174	-1242.713	-1453.633	210.9199	0.8538242	5.83313	1.405986	2.781289
180	-1241.867	-1454.129	212.2628	1.072996	5.129643	1.224857	2.000748
186	-1234.988	-1446.808	211.8199	0.7356502	4.821185	1.636439	2.35933
192	-1230.067	-1441.658	211.5914	0.7709987	4.222162	2.094489	2.416846
198	-1237.213	-1448.326	211.1131	0.7450799	5.415947	1.455728	2.771491
204	-1229.289	-1440.917	211.628	0.9044676	4.203045	1.608515	2.504819
210	-1244.129	-1456.219	212.09	1.064822	3.421929	1.864652	2.176438
216	-1242.612	-1454.056	211.4436	0.824422	3.300355	1.433409	2.941727
222	-1245.693	-1456.757	211.064	0.9565325	3.558566	2.967588	2.506408
228	-1232.735	-1444.03	211.2958	0.8934584	3.819684	2.397201	2.508411
234	-1261.056	-1473.437	212.381	0.9012879	3.956695	1.261527	2.249122
240	-1246.881	-1459.414	212.5328	1.113747	3.370915	1.261527	2.150665
246	-1242.754	-1455.175	212.4209	1.13523	3.402284	2.286098	1.750184
252	-1242.72	-1454.927	212.2066	1.087232	4.492662	2.084268	1.750184
258	-1237.003	-1449.532	212.5287	1.31303	4.34356	2.084268	1.380901
264	-1242.415	-1455.338	212.9237	1.141819	4.284046	1.48942	1.517352
270	-1246.813	-1458.109	211.2956	0.9859869	4.125647	1.979605	2.528788
276	-1234.548	-1445.96	211.4125	0.7692316	4.125647	1.643649	2.722315
282	-1237.345	-1449.41	212.0654	1.041134	4.65286	1.255754	2.223087
288	-1239.903	-1452.291	212.388	1.05213	4.65286	1.432113	1.909754
294	-1240.164	-1452.198	212.034	0.8779481	6.21139	1.088131	2.179764
300	-1251.839	-1463.073	211.2341	0.9471899	3.707602	1.593818	2.831013
306	-1241.598	-1453.255	211.6567	1.02195	3.707602	0.9958504	2.831013
312	-1254.342	-1466.115	211.7728	1.056437	3.707602	1.148482	2.650231
318	-1235.141	-1448.165	213.0236	1.357917	3.929445	1.148482	1.575219
324	-1240.247	-1452.832	212.5842	1.193451	4.17702	1.308519	1.846897
330	-1245.022	-1457.728	212.706	1.056431	4.17702	1.352218	1.833158
336	-1233.11	-1444.848	211.7379	0.7464036	4.17702	1.125198	2.776573
342	-1248.764	-1461.108	212.3441	0.9397593	6.119438	0.9603153	2.03253
348	-1243.977	-1456.242	212.2652	1.116384	5.718747	0.9603153	2.03253
354	-1238.596	-1450.535	211.9395	0.8917937	3.71386	1.700049	2.382328
360	-1245.299	-1457.172	211.873	1.116079	3.969389	0.9603153	2.607118
366	-1231.478	-1443.68	212.202	1.124103	4.491973	0.9603153	2.289565
372	-1240.833	-1450.971	210.1381	0.8521839	3.71386	2.143552	3.336594
378	-1248.82	-1460.168	211.3484	0.8291095	3.868974	1.579414	2.804893
384	-1253.803	-1465.489	211.6861	0.8096362	4.066567	1.579414	2.568248
390	-1235.983	-1448.885	212.902	1.297542	4.683597	1.053816	1.597483
396	-1225.543	-1438.235	212.6929	1.12604	4.424108	1.032911	1.932388
402	-1232.195	-1444.647	212.4515	0.9738043	4.424108	1.032911	2.192315
408	-1226.073	-1438.795	212.7221	1.114467	3.955068	1.200177	1.919178
414	-1233.612	-1445.521	211.9093	0.9123061	5.12412	1.12154	2.394193
420	-1234.34	-1445.895	211.555	0.8396962	4.342291	2.306271	2.29893
426	-1237.266	-1448.716	211.4506	0.8014401	4.342291	2.306271	2.389579
432	-1234.092	-1445.237	211.1454	0.7572568	4.515441	1.50204	2.878214
438	-1233.764	-1445.66	211.8963	0.7572568	4.515441	1.50204	2.415009
444	-1231.891	-1443.828	211.9368	0.9871698	5.705067	1.435008	2.061199
450	-1228.289	-1440.337	212.0472	0.9546582	5.705067	1.296883	2.081755
456	-1225.229	-1437.344	212.1155	1.029514	5.564848	1.478944	1.915302
462	-1231.767	-1444.029	212.2617	0.9508262	5.285791	1.350669	1.985399
468	-1228.324	-1440.048	211.7246	0.7479106	5.141735	1.914825	2.239997
474	-1253.754	-1465.728	211.9743	1.098706	5.776382	1.346213	1.996313
480	-1251.162	-1463.412	212.2498	1.191786	5.190266	1.634643	1.701839
486	-1256.579	-1468.885	212.3056	0.9883036	4.48455	1.037459	2.26214
492	-1238.644	-1450.605	211.961	0.8822982	6.683566	1.259141	2.055059
498	-1239.975	-1451.778	211.8028	1.049541	5.862843	1.259141	2.174277
504	-1232.057	-1443.452	211.3945	0.9126174	5.132829	1.259141	2.638465
510	-1218.658	-1430.92	212.2611	1.056313	5.297394	1.259141	1.963206
516	-1221.548	-1433.885	212.3375	1.067301	5.443472	1.294464	1.857957
522	-1213.245	-1425.732	212.487	1.0935	5.626508	1.294464	1.70291
528	-1226.882	-1439.446	212.5643	1.103818	6.91234	0.9059798	1.686102
534	-1221.52	-1433.813	212.2932	0.974618	5.976386	1.243217	1.88911
540	-1224.397	-1436.229	211.8319	0.8930914	6.632881	1.376793	2.077531
546	-1228.591	-1440.56	211.9696	0.8917382	6.390247	1.136027	2.156949
552	-1229.666	-1442.141	212.4752	0.8316691	5.30392	1.284699	1.954797
558	-1221.728	-1434.04	212.312	0.9175475	5.079552	1.284699	2.047034
564	-1238.295	-1449.937	211.6421	0.8309047	6.407737	1.135419	2.403521
570	-1236.583	-1448.485	211.902	0.9032021	5.290073	1.135419	2.368028
576	-1233.042	-1445.524	212.482	0.8456316	5.374069	1.281152	1.930236
582	-1249.373	-1461.198	211.8245	0.9994643	6.388929	0.6386492	2.532463
588	-1237.478	-1449.86	212.3827	1.032147	4.9352	0.855087	2.221363
594	-1256.038	-1468.174	212.1358	1.055201	5.196184	0.9007668	2.286339
600	-1252.122	-1464.209	212.0877	1.030781	4.982494	1.046208	2.275447
606	-1247.348	-1458.197	210.8491	0.8850853	4.364234	1.046208	3.235348
612	-1250.758	-1461.592	210.8341	0.9668111	5.773187	1.487697	2.736052
618	-1256.53	-1467.084	210.554	0.8175822	5.290946	0.8424707	3.41635
624	-1229.645	-1441.482	211.8366	0.9280975	5.534223	1.946705	1.967162
630	-1234.401	-1446.76	212.3593	1.007062	5.279084	0.9848989	2.101311
636	-1230.753	-1442.01	211.2575	0.8866406	5.274459	1.638167	2.537765
642	-1228.589	-1440.241	211.6521	0.8848187	5.073196	1.422325	2.424039
648	-1236.935	-1447.861	210.9262	0.8939944	4.016475	1.944809	2.847312
654	-1234.439	-1446.396	211.9575	1.150211	4.198237	2.175295	1.907097
660	-1233.994	-1445.971	211.9775	1.248185	4.003859	2.685129	1.691793
666	-1220.947	-1433.216	212.2691	1.172343	3.635657	2.242566	1.785476
672	-1232.773	-1444.874	212.101	1.101227	4.857031	1.46542	2.012567
678	-1243.958	-1456.044	212.0862	0.9660763	3.968433	1.629506	2.214976
684	-1243.472	-1456.043	212.5714	1.036522	3.3299	1.282836	2.174619
690	-1231.964	-1444.184	212.2201	0.9187058	4.169471	1.50153	2.174619
696	-1239.823	-1450.778	210.9555	0.868991	4.169471	1.50153	2.991211
702	-1236.157	-1448.304	212.1475	1.016071	4.44561	1.50153	2.101333
708	-1222.258	-1434.42	212.1621	1.014292	4.706288	1.423974	2.079416
714	-1229.269	-1441.014	211.7459	0.9738747	4.60442	1.742159	2.249983
720	-1238.12	-1450.355	212.2354	1.055756	3.672983	1.847753	2.032729
726	-1235.571	-1448.112	212.5416	1.320775	3.545377	1.854592	1.670148
732	-1225.837	-1438.629	212.7928	1.300697	3.334288	1.624299	1.670148
738	-1236.27	-1449.388	213.118	1.254845	3.334288	1.624299	1.464962
744	-1247.602	-1460.247	212.6454	1.317771	3.068468	1.594753	1.850498
750	-1241.947	-1453.591	211.6441	1.027624	4.429829	1.648801	2.354491
756	-1240.124	-1451.394	211.2701	0.8557567	4.429829	1.648801	2.694966
762	-1241.644	-1452.972	211.3271	0.8400423	4.429829	1.320733	2.818427
768	-1247.048	-1457.884	210.8356	0.7603849	4.429829	1.320733	3.161411
774	-1247.505	-1458.845	211.3405	0.9038027	4.164289	1.788515	2.617069
780	-1247.606	-1458.538	210.9323	0.8711918	4.240469	1.167031	3.15108
786	-1247.325	-1458.284	210.9597	0.8590302	3.77648	1.649343	3.0118
792	-1248.133	-1459.621	211.4875	0.9505713	3.988613	1.055915	2.881962
798	-1234.885	-1446.943	212.0573	1.003341	4.779762	1.055915	2.343427
804	-1234.105	-1446.168	212.063	0.9230175	5.314017	1.055915	2.296143
810	-1234.519	-1446.343	211.8239	0.9685728	4.260769	2.014712	2.163059
816	-1240.968	-1452.769	211.8005	0.9493289	3.871936	1.464762	2.502891
822	-1243.694	-1455.48	211.7861	1.006538	4.220878	1.735303	2.282591
828	-1243.538	-1455.358	211.8205	1.061888	4.819238	1.665171	2.136886
834	-1249.626	-1461.009	211.3832	0.7579212	4.38189	1.401707	2.80436
840	-1232.196	-1443.944	211.7481	0.7470563	4.38189	1.401707	2.587016
846	-1241.24	-1452.224	210.9841	0.706758	5.388302	1.350906	2.926524
852	-1237.243	-1447.668	210.4257	0.7050463	5.306195	1.235465	3.329467
858	-1244.132	-1455.495	211.3622	0.8582741	3.91163	1.502007	2.803695
864	-1232.327	-1444.199	211.8727	0.9120011	5.445306	1.498896	2.164791
870	-1229.053	-1440.208	211.1547	0.8447156	4.792128	1.259204	2.885052
